1;1;chapman77;1;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;103;antoccia09;1;0.003;0.9968;0.502;0.6444;0.751;0.5231;1.001;0.3383;1.5;0.2504;1.999;0.1467;2.999;0.069;3.997;0.032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;104;baggio02;1;-0.001;10.002;0.496;0.9285;0.999;0.5598;1.497;0.5121;1.994;0.2602;2.995;0.1312;3.995;0.0257;4.996;0.0108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;104;baggio02;2;-0.003;10.058;0.498;0.5563;0.999;0.2697;1.5;0.0972;2.001;0.0715;2.998;0.027;4.;0.00707;4.996;0.00051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;105;bird80;1;2.;0.9161;2.018;0.7348;3.972;0.6541;3.971;0.6058;5.963;0.3746;5.983;0.3338;7.976;0.225;7.995;0.193;10.982;0.0853;11.973;0.0466;13.979;0.0159;15.986;0.00585;15.963;0.00512;17.95;0.00208;;;;;;;;;;;;;;;;;;;;;;
246;105;bird80;2;1.994;0.5782;1.993;0.5511;2.989;0.417;2.987;0.3682;3.979;0.207;3.973;0.1306;5.984;0.0648;6.004;0.0566;7.982;0.0123;7.916;0.0096;9.965;0.0036;9.94;0.0025;11.967;0.00085;;;;;;;;;;;;;;;;;;;;;;;;
247;106;doria12;1;0.995;0.7738;1.996;0.7113;2.998;0.5995;3.999;0.366;4.995;0.2224;6.001;0.1642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;107;hei88;1;0.245;0.8786;0.496;0.991;0.504;0.8658;0.991;0.8697;0.998;0.7598;1.972;0.7412;1.971;0.6789;1.979;0.5812;3.963;0.241;3.962;0.2178;3.954;0.1767;5.93;0.0811;7.929;0.0201;9.941;0.00258;;;;;;;;;;;;;;;;;;;;;;
249;108;inada81;1;2.022;0.5836;3.99;0.1792;5.991;0.0376;7.964;0.0051;9.892;0.00106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;109;jeynes13;1;-0.008;10.162;1.006;0.9121;1.988;0.7193;2.986;0.4929;4.;0.4621;5.996;0.2125;7.991;0.0779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;110;ogata05;1;-0.003;1.;0.509;0.8729;1.994;0.648;3.977;0.2078;5.973;0.0868;7.995;0.0332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;110;ogata05;2;-0.003;1.;0.523;0.879;0.985;0.8456;1.987;0.6492;3.988;0.2583;5.99;0.1373;7.953;0.0698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;111;petrovic06;1;8.017;0.7635;12.042;0.686;16.04;0.5648;20.066;0.545;24.063;0.383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;112;ristic11;1;-0.006;1.;7.96;0.76;11.981;0.6775;15.977;0.5587;19.972;0.5383;23.994;0.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;113;schuff02;1;-0.002;1.;0.497;0.9189;0.996;0.8547;1.495;0.7045;1.987;0.6672;2.486;0.5878;2.984;0.5335;4.98;0.2633;5.979;0.1406;6.992;0.0463;7.989;0.0352;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;113;schuff02;2;-0.002;1.;0.498;0.9761;0.991;0.8345;1.491;0.8096;1.991;0.7263;2.99;0.5471;3.984;0.3902;4.993;0.1562;5.992;0.1426;6.99;0.0195;8.001;0.0352;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;113;schuff02;3;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;114;williams78;1;5.321;0.088;6.244;0.0403;7.762;0.0098;8.688;0.00355;10.789;0.00242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;114;williams78;2;5.25;0.3248;7.84;0.0863;9.571;0.0262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;115;guan15;1;-0.001;10.028;0.996;0.6737;1.999;0.4682;2.996;0.1703;3.999;0.0671;5.002;0.0294;5.999;0.0122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;115;guan15;2;N/A;N/A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
